date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2020-12-11 00:00:00,1.21428,1.21443,1.21463,1.21397,1.21441,1.21454,1.21474,1.21409,5446
2020-12-11 01:00:00,1.21443,1.21541,1.21596,1.21443,1.21454,1.21554,1.21606,1.21454,8522
2020-12-11 02:00:00,1.21541,1.21568,1.21584,1.21505,1.21554,1.2158,1.21595,1.21517,5110
2020-12-11 03:00:00,1.21568,1.21572,1.2159,1.21533,1.2158,1.21585,1.21603,1.21545,5734
2020-12-11 04:00:00,1.21572,1.21549,1.21597,1.21547,1.21585,1.2156,1.21606,1.21558,3448
2020-12-11 05:00:00,1.21549,1.21546,1.21574,1.21529,1.2156,1.21559,1.21585,1.21542,4071
2020-12-11 06:00:00,1.21546,1.21561,1.21624,1.21544,1.21559,1.21573,1.21636,1.21556,5438
2020-12-11 07:00:00,1.21561,1.21302,1.21589,1.21251,1.21573,1.21314,1.216,1.21264,11581
2020-12-11 08:00:00,1.21302,1.21251,1.21347,1.21136,1.21314,1.21263,1.21361,1.21147,19588
2020-12-11 09:00:00,1.21251,1.21169,1.21333,1.21118,1.21263,1.21183,1.21343,1.21131,15772
2020-12-11 10:00:00,1.21169,1.21189,1.21371,1.21157,1.21183,1.21201,1.21385,1.21168,15215
2020-12-11 11:00:00,1.21189,1.21213,1.2125,1.21094,1.21201,1.21226,1.21262,1.21108,13671
2020-12-11 12:00:00,1.21213,1.21258,1.21298,1.21134,1.21226,1.2127,1.21305,1.21145,11608
2020-12-11 13:00:00,1.21258,1.2115,1.21297,1.21136,1.2127,1.21161,1.2131,1.21147,16546
2020-12-11 14:00:00,1.2115,1.21164,1.21326,1.21105,1.21161,1.21177,1.21337,1.21117,19182
2020-12-11 15:00:00,1.21164,1.21063,1.21287,1.21048,1.21177,1.21074,1.21299,1.2106,21055
2020-12-11 16:00:00,1.21063,1.21116,1.21151,1.21055,1.21074,1.21129,1.21162,1.21066,11043
2020-12-11 17:00:00,1.21116,1.21161,1.21173,1.21075,1.21129,1.21173,1.21186,1.21086,9537
2020-12-11 18:00:00,1.21161,1.21156,1.21165,1.21104,1.21173,1.21169,1.21178,1.21117,5700
2020-12-11 19:00:00,1.21156,1.21126,1.21197,1.21118,1.21169,1.21137,1.21209,1.2113,6898
2020-12-11 20:00:00,1.21126,1.21169,1.2118,1.2112,1.21137,1.2118,1.21194,1.21133,5306
2020-12-11 21:00:00,1.21169,1.21091,1.21173,1.21087,1.2118,1.21171,1.21209,1.21116,5752
2020-12-13 19:00:00,1.21091,1.21342,1.21375,1.21307,1.21171,1.21406,1.21421,1.21334,48
2020-12-13 20:00:00,1.21342,1.21342,1.21362,1.21322,1.21406,1.21389,1.21407,1.21355,84
2020-12-13 21:00:00,1.21342,1.21344,1.21374,1.21324,1.21389,1.2142,1.21435,1.21353,170
2020-12-13 22:00:00,1.21344,1.21332,1.21425,1.21305,1.2142,1.2135,1.21465,1.21342,1900
2020-12-13 23:00:00,1.21332,1.21326,1.21387,1.21301,1.2135,1.21337,1.214,1.21337,3643
2020-12-14 00:00:00,1.21326,1.21203,1.21328,1.21151,1.21337,1.21217,1.21341,1.2116,7302
2020-12-14 01:00:00,1.21203,1.21286,1.2131,1.21182,1.21217,1.21297,1.21323,1.21195,6313
2020-12-14 02:00:00,1.21286,1.21313,1.21327,1.21279,1.21297,1.21325,1.2134,1.2129,4822
2020-12-14 03:00:00,1.21313,1.21319,1.21332,1.21299,1.21325,1.21331,1.21344,1.21312,3466
2020-12-14 04:00:00,1.21319,1.21326,1.21332,1.21298,1.21331,1.21337,1.21344,1.21309,2414
2020-12-14 05:00:00,1.21326,1.214,1.21412,1.21305,1.21337,1.21412,1.21425,1.21317,3861
2020-12-14 06:00:00,1.214,1.21428,1.21434,1.21386,1.21412,1.21441,1.21448,1.21397,4871
2020-12-14 07:00:00,1.21428,1.21527,1.21547,1.21379,1.21441,1.2154,1.21559,1.2139,8971
2020-12-14 08:00:00,1.21527,1.21432,1.21559,1.21419,1.2154,1.21443,1.21571,1.21432,13515
2020-12-14 09:00:00,1.21432,1.21571,1.21597,1.2138,1.21443,1.21582,1.21609,1.21392,10796
